state,district,month,enrol_0_17,demo_0_17,enrol_total,cis,root_cause
West Bengal,Bally Jagachha,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bally Jagachha,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bally Jagachha,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Balod,2025-03,0.0,827.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Balod,2025-04,0.0,230.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Balod,2025-05,0.0,286.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Balod,2025-06,0.0,1068.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Balod,2025-07,0.0,719.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Baloda Bazar,2025-03,0.0,369.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Baloda Bazar,2025-04,0.0,126.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Baloda Bazar,2025-06,0.0,1127.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Baloda Bazar,2025-07,0.0,1030.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Balotra,2025-12,0.0,23.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Balrampur,2025-03,0.0,392.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Balrampur,2025-03,0.0,1246.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Balrampur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Balrampur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Balrampur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Balrampur,2025-06,0.0,864.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Banaskantha,2025-03,0.0,2962.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Banaskantha,2025-06,0.0,1023.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Banaskantha,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Bandipore,2025-03,0.0,369.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Bandipore,2025-04,0.0,380.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Bandipore,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Bandipore,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Bandipore,2025-07,0.0,522.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Bandipur,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Bandipur,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bangalore,2025-03,0.0,756.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bangalore,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bangalore,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bangalore,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bangalore,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bangalore Rural,2025-03,0.0,492.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bangalore Rural,2025-04,0.0,692.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bangalore Rural,2025-06,0.0,1370.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bangalore Rural,2025-07,0.0,588.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Banka,2025-03,0.0,2100.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Banka,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Banka,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bankura,2025-03,0.0,1471.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Bankura,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bankura,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bankura,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bankura,2025-07,0.0,243.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Banswara,2025-03,0.0,1056.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Banswara,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Banswara,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Banswara,2025-06,0.0,275.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Banswara,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Bapatla,2025-03,0.0,232.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Bapatla,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Bapatla,2025-05,0.0,242.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Bapatla,2025-06,0.0,211.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Bapatla,2025-07,0.0,160.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bara Banki,2025-03,0.0,1517.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bara Banki,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Bara Banki,2025-06,0.0,284.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bara Banki,2025-07,0.0,392.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Barabanki,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Barabanki,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Barabanki,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Barabanki,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jammu and Kashmir,Baramula,2025-03,0.0,1033.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Baramula,2025-04,0.0,750.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Baramula,2025-06,0.0,312.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Baramula,2025-07,0.0,80.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Baran,2025-03,0.0,2233.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Baran,2025-05,0.0,210.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Baran,2025-06,0.0,127.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Barddhaman,2025-03,0.0,983.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Barddhaman,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Barddhaman,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Barddhaman,2025-06,0.0,39.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Barddhaman,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,Bardez,2025-10,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Goa,Bardez,2025-12,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Bardhaman,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bardhaman,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bardhaman,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bardhaman,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Bardhaman,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Bareilly,2025-03,0.0,3507.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Bargarh,2025-03,0.0,814.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Bargarh,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bargarh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Barmer,2025-03,0.0,3007.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Barmer,2025-04,0.0,633.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Barmer,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Barmer,2025-07,0.0,1134.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Barnala,2025-03,0.0,206.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Barnala,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Barnala,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Barnala,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Barnala,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Barwani,2025-03,0.0,1605.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bastar,2025-03,0.0,878.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bastar,2025-04,0.0,400.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bastar,2025-05,0.0,162.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bastar,2025-06,0.0,840.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bastar,2025-07,0.0,662.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Basti,2025-03,0.0,1761.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Basti,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Basti,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Basti,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Bathinda,2025-03,0.0,219.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Bathinda,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Bathinda,2025-05,0.0,205.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Bathinda,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Bathinda,2025-07,0.0,343.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Baudh,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Baudh,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Baudh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Baudh,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Baudh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Baudh,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Beawar,2025-11,0.0,5.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Beed,2025-03,0.0,1133.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Begusarai,2025-03,0.0,3601.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Begusarai,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Begusarai,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Begusarai,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Belagavi,2025-03,0.0,6504.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Belagavi,2025-04,0.0,165.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Belagavi,2025-05,0.0,550.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Belagavi,2025-06,0.0,309.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Belagavi,2025-07,0.0,106.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Belgaum,2025-03,0.0,6671.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Belgaum,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Belgaum,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Belgaum,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Belgaum,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bellary,2025-03,0.0,1163.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bellary,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bellary,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bellary,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bellary,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Bemetara,2025-03,0.0,354.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bemetara,2025-04,0.0,270.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bemetara,2025-05,0.0,866.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bemetara,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Bemetara,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bengaluru,2025-03,0.0,7330.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bengaluru,2025-06,0.0,3500.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bengaluru,2025-07,0.0,3388.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bengaluru Rural,2025-11,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bengaluru Rural,2025-12,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Betul,2025-03,0.0,1826.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Betul,2025-05,0.0,366.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Betul,2025-06,0.0,1312.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bhadohi,2025-03,0.0,582.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bhadohi,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Bhadohi,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Bhadohi,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Bhadohi,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Bhadradri Kothagudem,2025-03,0.0,1083.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Bhadradri Kothagudem,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Bhadradri Kothagudem,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Bhadradri Kothagudem,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-03,0.0,2025.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Bhadrak,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Bhadrak(R),2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bhandara,2025-03,0.0,268.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Bhandara,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bhandara,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bhandara,2025-06,0.0,66.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Bhandara,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Bharatpur,2025-03,0.0,2132.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Bharatpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Bharatpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Bharuch,2025-03,0.0,2761.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Bharuch,2025-06,0.0,416.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Bharuch,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Bhavnagar,2025-03,0.0,2409.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Bhavnagar,2025-05,0.0,189.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Bhilwara,2025-03,0.0,1549.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Bhilwara,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Bhilwara,2025-05,0.0,410.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Bhiwani,2025-03,0.0,601.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Bhiwani,2025-04,0.0,439.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Bhiwani,2025-05,0.0,377.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Bhiwani,2025-06,0.0,128.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Bhiwani,2025-07,0.0,246.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Bhojpur,2025-03,0.0,2688.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Bhojpur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Bhojpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Bhojpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Bhopal,2025-03,0.0,1844.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Bhopal,2025-05,0.0,1299.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Goa,Bicholim,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Goa,Bicholim,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bid,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bid,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bid,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Bid,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bidar,2025-03,0.0,1812.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bidar,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bidar,2025-05,0.0,156.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bidar,2025-06,0.0,391.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bijapur,2025-03,0.0,2894.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Bijapur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bijapur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bijapur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bijapur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bijapur(KAR),2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Bijapur(KAR),2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Bijnor,2025-03,0.0,2491.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bijnor,2025-04,0.0,760.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bijnor,2025-06,0.0,686.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bijnor,2025-07,0.0,2387.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Bikaner,2025-03,0.0,2307.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bilaspur,2025-03,0.0,1066.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Bilaspur,2025-03,0.0,136.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bilaspur,2025-04,0.0,416.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Bilaspur,2025-04,0.0,58.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Bilaspur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Bilaspur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Chhattisgarh,Bilaspur,2025-06,0.0,2463.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Bilaspur,2025-06,0.0,19.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Bilaspur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Birbhum,2025-03,0.0,1816.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Birbhum,2025-04,0.0,120.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Manipur,Bishnupur,2025-03,0.0,532.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Manipur,Bishnupur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Bishnupur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Bishnupur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Biswanath,2025-03,0.0,227.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Assam,Biswanath,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Biswanath,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Biswanath,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Bokaro,2025-03,0.0,696.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Bokaro,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Bokaro,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Bokaro,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Bokaro,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Bokaro,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Bokaro,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Botad,2025-03,0.0,721.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Botad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Boudh,2025-03,0.0,172.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Boudh,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Boudh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Boudh,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Boudh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Budaun,2025-03,0.0,3400.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Budgam,2025-03,0.0,1603.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Budgam,2025-04,0.0,1209.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Budgam,2025-05,0.0,492.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Budgam,2025-06,0.0,398.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Budgam,2025-07,0.0,558.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Bulandshahr,2025-05,0.0,858.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Buldana,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Buldana,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Buldana,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Buldana,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Buldana,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Buldhana,2025-03,0.0,872.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Buldhana,2025-04,0.0,37.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Buldhana,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
