district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_total_sum,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,cost_burden_index,service_efficiency,compliance_rate,roi_potential,crisis_flag,cluster,persona_name,priority,strategy,pca_1,pca_2
Bally Jagachha,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.9115,1.5,0.0,0.0,West Bengal,0.0,0.85,0.0,-0.5,0.07500000000000001,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-2.052006089957301,-1.3817223973468047
Balod,0.1968888888888889,7.504111111111111,186.44444444444446,228.19734393234683,1678.0,186.0,0.4444444444444444,0.2952222222222222,0.6481111111111111,8597.713555555556,4.555555555555555,0.05005321311111111,Chhattisgarh,1.217413215999479,1.0,0.0009690844745616867,-8596.713555555556,0.012120424142613622,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.0591822434823812,-0.5074617665750158
Baloda Bazar,0.29255555555555557,13.612777777777778,549.3333333333334,580.5749305645224,4944.0,545.6666666666666,3.6666666666666665,0.28588888888888886,1.5185555555555554,12051.41811111111,8.222222222222221,2.014167523333333,Chhattisgarh,1.0549514183486173,1.0,0.03899646705388835,-12050.41811111111,0.03571119008407732,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.5885001418050881,0.6990835831286669
Balotra,0.1,15.953999999999999,0.5,0.7071067811865476,1.0,0.5,0.0,0.0,-0.625,234.75,0.5,0.015,Rajasthan,0.47140452079103173,1.0,0.0002904162633107454,-233.75,3.250411718817717e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.1376379893274462,-1.4521615068183058
Balrampur,0.5152777777777778,4.871277777777778,1028.5555555555557,917.4590372149157,18514.0,1011.6111111111111,16.944444444444443,0.22599999999999998,-0.08605555555555555,4949.912388888889,5.388888888888889,4.349835457777778,Chhattisgarh,0.8911214477589295,1.0,0.08421753064429387,-4948.912388888889,0.06686458062465692,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.42263392110554454,0.63994826752414
Banas Kantha,0.8925714285714286,1.4631428571428573,1928.2857142857142,3430.5100550931547,13498.0,1816.5714285714287,111.71428571428571,-0.497,-0.4454285714285714,3.3955714285714285,10.714285714285714,5.334484012142857,Gujarat,1.7781244269272183,1.0,0.10328139423316278,-2.3955714285714285,0.12535444965886156,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.5444317677933839,1.2864339929919142
Banaskantha,0.48500000000000004,2.5344444444444445,1928.888888888889,1773.92386000953,17360.0,1747.2222222222222,181.66666666666666,0.1711111111111111,0.1961111111111111,9974.658777777779,14.777777777777779,1.855315757777778,Gujarat,0.9191844516141269,1.0,0.03592092464235775,-9973.658777777779,0.1253936609748346,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.39573599596522746,1.740217429607002
Banda,0.7102222222222223,4.501666666666667,1176.7777777777778,660.5027966969136,10591.0,1154.2222222222222,22.555555555555557,0.2376666666666667,-0.254,65.13177777777778,6.888888888888889,10.44247444,Uttar Pradesh,0.560804261346436,1.0,0.2021776271055179,-64.13177777777778,0.07650024558666321,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.611729595292577,1.0696565488216039
Bandipore,0.24711111111111114,2.8515555555555556,182.11111111111111,219.02707848827987,1639.0,177.33333333333334,4.777777777777778,0.3001111111111111,-0.25922222222222224,2339.182333333333,2.2222222222222223,0.09411291,Jammu and Kashmir,1.1961430257248293,1.0,0.0018221279767666988,-2338.182333333333,0.011838721793649419,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.12833514076432317,-1.1326158740890988
Bandipur,0.25,0.25,0.5,0.5773502691896257,2.0,0.5,0.0,-0.25,-0.58325,0.5,0.5,0.015,Jammu and Kashmir,0.38490017945975047,0.47309401076758506,0.0002904162633107454,0.5,0.26348549873339566,1,1,🟢 High Performance,4.0,Maintain + share best practices,-2.715451583194537,-0.5512428882691089
Bangalore,0.308,2.937444444444444,779.5555555555555,941.5713078560634,7016.0,779.1111111111111,0.4444444444444444,0.3031111111111111,2.6432222222222226,15683.817444444443,47.333333333333336,0.029134314555555558,Karnataka,1.2062835260789424,1.0,0.0005640719178229537,-15682.817444444443,0.05067753026494467,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.7297525978111756,1.522967977802831
Bangalore Rural,0.2711111111111111,5.543666666666667,293.77777777777777,304.3520896009167,2644.0,279.77777777777777,14.0,0.32855555555555555,-0.23988888888888887,4780.042333333334,8.666666666666666,0.4797962962222222,Karnataka,1.032479761179137,1.0,0.009289376499946218,-4779.042333333334,0.019097974632342318,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.09520927494748475,-0.7237045263222573
Banka,0.5095555555555555,3.213111111111111,1230.4444444444443,1182.6927021749048,11074.0,1221.6666666666667,8.777777777777779,0.528,0.4523333333333333,8006.91311111111,13.0,3.4470153700000004,Bihar,0.9604109284105516,1.0,0.06673795488867378,-8005.91311111111,0.07998902083152755,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.2741199694073784,1.1628760045795206
Bankura,0.2614444444444445,5.148888888888889,1261.6666666666667,1617.8559113839526,11355.0,1245.0,16.666666666666668,0.27311111111111114,1.660111111111111,9614.084222222222,30.444444444444443,0.05770967666666666,West Bengal,1.2813008801879244,1.0,0.001117321910293643,-9613.084222222222,0.0820187223715004,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.8342074648771354,1.0070395270755907
Banswara,0.28655555555555556,8.270777777777777,807.0,1138.5357921470893,7263.0,803.6666666666666,3.3333333333333335,0.266,-0.18711111111111112,11604.489777777777,8.0,0.09767097111111112,Rajasthan,1.4090789506770907,1.0,0.001891015897601377,-11603.489777777777,0.05246164514171795,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.030402195720207,-0.05678721785696743
Bapatla,0.13366666666666668,4.305000000000001,54.666666666666664,66.92533152700851,492.0,52.888888888888886,1.7777777777777777,0.3201111111111111,-0.24177777777777779,980.5476666666667,18.0,0.016322090444444444,Andhra Pradesh,1.2022514645570392,1.0,0.0003160133677530386,-979.5476666666667,0.003553783479240704,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.08342432974879126,-1.5845534485557842
Bara Banki,0.3686666666666667,7.155555555555556,1009.5555555555555,1286.778352233895,9086.0,999.3333333333334,10.222222222222221,0.15833333333333333,0.9208888888888889,12858.434111111112,17.666666666666668,1.0019569951111111,Uttar Pradesh,1.2733375668064932,1.0,0.019398973767882112,-12857.434111111112,0.06562942417150618,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.5179224254862882,0.93175809916863
Barabanki,0.451,3.241888888888889,263.8888888888889,577.0551196472579,2375.0,258.1111111111111,5.777777777777778,0.15433333333333332,-0.19833333333333333,147.262,8.88888888888889,2.155555133777778,Uttar Pradesh,2.178479897997198,1.0,0.04173388448746908,-146.262,0.017154950738204618,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5006365082756621,-1.3123745061103402
Baramula,0.4481538461538462,3.7274615384615384,291.84615384615387,431.5888950830111,3794.0,286.9230769230769,4.923076923076923,0.1630769230769231,1.0641538461538462,3540.3547692307693,5.461538461538462,0.5260142333846154,Jammu and Kashmir,1.4737734794008783,1.0,0.01018420587385509,-3539.3547692307693,0.01897240317106834,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7439925847501342,-0.12014121853738301
Baran,0.40655555555555556,5.798222222222222,696.3333333333334,758.0997625642683,6267.0,687.7777777777778,8.555555555555555,0.2711111111111111,-0.31233333333333335,7310.063888888889,6.777777777777778,2.5184827177777778,Rajasthan,1.0871411509047824,1.0,0.04876055600731419,-7309.063888888889,0.04526740053740141,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.008280964118918871,0.023808977708989265
Barddhaman,0.28055555555555556,6.2348888888888885,1759.5555555555557,2310.2871634880757,15836.0,1758.0,1.5555555555555556,0.2653333333333333,4.810555555555556,14371.499888888888,69.55555555555556,0.042029992777777775,West Bengal,1.3122489410787428,1.0,0.0008137462299666559,-14370.499888888888,0.11438559995377193,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,4.10825287394681,3.057630177438172
Bardez,0.25,3.625,0.5,0.5773502691896257,2.0,0.5,0.0,-0.25,-0.6877500000000001,13.75,0.5,0.015,Goa,0.38490017945975047,1.0,0.0002904162633107454,-12.75,3.250411718817717e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.515660466868685,-1.086310163646423
Bardhaman,0.37122222222222223,5.243555555555556,197.33333333333334,261.99475185583395,1776.0,197.0,0.3333333333333333,0.261,1.7778888888888886,688.1098888888888,32.888888888888886,0.02065351322222222,West Bengal,1.320981942130255,1.0,0.00039987440894912336,-687.1098888888888,0.01282829158360059,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.8121779743896472,-0.15657475951484176
Bareilly,0.5585555555555556,4.7845555555555555,3090.1111111111113,1589.844760066564,27811.0,3022.6666666666665,67.44444444444444,0.22722222222222221,0.42866666666666664,8237.073333333334,13.222222222222221,13.087752797777776,Uttar Pradesh,0.5143279238173644,1.0,0.2533930841776917,-8236.073333333334,0.20088266736008786,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.04507615488142041,3.155961886694916
Bargarh,0.2716470588235294,2.799235294117647,308.1764705882353,621.8914932781801,5239.0,308.0,0.17647058823529413,0.11929411764705883,0.34205882352941175,3326.8434705882355,7.470588235294118,0.0373697454117647,Odisha,2.01144508860903,1.0,0.0007235187882239052,-3325.8434705882355,0.020034008229277672,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.187553150654017,-1.1726869699693114
Barmer,0.4048888888888889,4.415222222222223,1761.2222222222222,2265.5453966858495,15851.0,1750.5555555555557,10.666666666666666,0.3758888888888889,0.20155555555555557,17413.907333333333,12.11111111111111,3.6512501555555557,Rajasthan,1.2856184470474556,1.0,0.07069216177261482,-17412.907333333333,0.11449394701106584,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.595328743776905,1.6240078575542412
Barnala,0.2986666666666667,5.019333333333334,112.55555555555556,142.97911657923257,1013.0,111.66666666666667,0.8888888888888888,0.27011111111111114,-0.2871111111111111,2956.845,5.111111111111111,0.035268809,Punjab,1.2591115941419697,1.0,0.0006828423814133591,-2955.845,0.007317037935916327,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.10333062185931051,-1.0862825975892183
Barpeta,0.7363333333333333,3.02,1598.111111111111,1541.109214530596,14383.0,1539.0,59.111111111111114,0.24233333333333335,0.5051111111111111,52.97822222222222,11.777777777777779,4.509332063333333,Assam,0.9637286638948975,1.0,0.08730555785737334,-51.97822222222222,0.10389038167056716,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.7234226060322035,1.553028095510073
Barwani,0.5714444444444444,2.7211111111111115,2424.777777777778,2117.265263127047,21823.0,2350.6666666666665,74.11111111111111,0.046555555555555544,-0.15555555555555556,3590.8354444444444,6.0,13.462132675555555,Madhya Pradesh,0.8728191355873682,1.0,0.2606414845218888,-3589.8354444444444,0.15763052208835343,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.5095984711395013,1.8684912847515096
Bastar,0.24388888888888893,6.413777777777778,734.2222222222222,947.5384923286465,6608.0,733.5555555555555,0.6666666666666666,0.3953333333333333,0.7408888888888888,8728.80211111111,5.111111111111111,0.18196871333333334,Chhattisgarh,1.2887783634513856,1.0,0.003523111584382059,-8727.80211111111,0.04773049030654994,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.2036796064572344,0.07298270586646576
Basti,0.37022222222222223,2.888444444444444,1124.3333333333333,1329.6233489225435,10119.0,1115.4444444444443,8.88888888888889,0.16944444444444443,0.4842222222222223,8044.888666666666,12.777777777777779,1.1608120466666667,Uttar Pradesh,1.1815373361278527,1.0,0.022474579799935463,-8043.888666666666,0.07309092485048106,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7379499892179086,0.6221754797535177
Bathinda,0.2954444444444444,8.203777777777779,300.44444444444446,398.7960353084993,2704.0,298.44444444444446,2.0,0.264,0.23155555555555551,8172.861555555555,9.0,0.04897461488888889,Punjab,1.3229503567182064,1.0,0.0009482016435409273,-8171.861555555555,0.019531362861518017,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7708143612950353,-0.4454457195964346
Baudh,0.3467692307692308,1.5873076923076925,13.461538461538462,22.93692577706446,175.0,13.461538461538462,0.0,0.08338461538461539,-0.6755384615384615,234.8890769230769,1.7692307692307692,0.020297618923076924,Odisha,1.5860640164991382,1.0,0.00039298390944969845,-233.8890769230769,0.0008751108473740007,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.29402321682530874,-1.589981611182534
Beawar,0.024,14.904499999999999,0.5,0.7071067811865476,1.0,0.5,0.0,0.0,-0.563,144.75,0.5,0.015,Rajasthan,0.47140452079103173,1.0,0.0002904162633107454,-143.75,3.250411718817717e-05,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.9967673210857061,-1.6092667435599022
Beed,0.4943333333333333,8.966000000000001,1131.6666666666667,804.1114661537913,10185.0,1101.6666666666667,30.0,0.2497777777777778,-0.08466666666666667,5963.543333333333,13.11111111111111,7.215947926666668,Maharashtra,0.7099277217367198,1.0,0.13970857554049695,-5962.543333333333,0.07356765190257433,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.48474486906299197,0.8549104469899045
Begusarai,0.364,2.6844444444444444,1467.6666666666667,1614.7133646564025,13209.0,1461.2222222222222,6.444444444444445,0.42166666666666663,0.6034444444444444,12688.526222222223,14.555555555555555,2.8397135588888887,Bihar,1.0994416917769423,1.0,0.05497993337635796,-12687.526222222223,0.09541041865302939,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.1978866016583833,1.2804709065376985
Belagavi,0.2624444444444445,3.069777777777778,867.2222222222222,1079.6692523381614,7805.0,853.8888888888889,13.333333333333334,0.2867777777777778,2.6257777777777775,8067.488333333334,46.44444444444444,0.030647738333333334,Karnataka,1.2435402189715195,1.0,0.000593373443046144,-8066.488333333334,0.056376585478605065,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.135763393664028,1.0062310779579138
Belgaum,0.24377777777777776,1.6146666666666667,749.2222222222222,948.7112018124612,6743.0,749.0,0.2222222222222222,0.28111111111111114,2.6315555555555554,9919.857333333333,45.77777777777778,0.028874347888888888,Karnataka,1.2645735806149514,1.0,0.0005590386812950414,-9918.857333333333,0.04870561382219525,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.3467828582015073,0.9612043330641614
Bellary,0.2793333333333334,1.7925555555555555,468.8888888888889,614.5960959126825,4220.0,468.77777777777777,0.1111111111111111,0.2808888888888889,0.5495555555555556,5481.651555555556,19.0,0.039506348,Karnataka,1.307960478414316,1.0,0.0007648857308809293,-5480.651555555556,0.03048163878535726,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.7289103410328885,-0.35721154561890966
Bemetara,0.23844444444444443,8.477444444444444,307.8888888888889,379.76915502856616,2771.0,306.6666666666667,1.2222222222222223,0.31066666666666665,0.22233333333333333,10038.253222222222,4.0,0.08525955111111111,Chhattisgarh,1.229468487502552,1.0,0.0016507173496826933,-10037.253222222222,0.02001531305076421,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9212489713345651,-0.40572215959684865
Bengaluru,0.35411111111111115,4.471555555555556,3442.222222222222,2846.0250252667215,30980.0,3019.222222222222,423.0,0.07677777777777778,3.3743333333333334,24976.77188888889,59.55555555555556,1.5133341893333334,Karnataka,0.8265586249120815,1.0,0.029299790693772188,-24975.77188888889,0.2237727889977175,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,3.8561770855574795,5.011035284631865
Bengaluru Rural,0.4025,4.448333333333333,465.0,738.1495783376158,2790.0,361.5,103.5,-0.49983333333333335,-0.8861666666666667,11.416666666666666,1.6666666666666667,3.888333333333333,Karnataka,1.584011970681579,1.0,0.07528234914488545,-10.416666666666666,0.030228828985004768,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.45967119954744184,-1.1729701354706048
Bengaluru South,0.304,6.8645,50.75,44.16918231829368,203.0,49.5,1.25,0.25,-0.31575,51.962,6.25,0.0724647345,Karnataka,0.8535107694356266,1.0,0.0014029958276863504,-50.962,0.0032991678945999826,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.8566658527551718,-1.055695964124753
Bengaluru Urban,0.9993333333333334,0.2823333333333333,7691.333333333333,6117.396859231329,23074.0,6426.0,1265.3333333333333,0.0,-0.4033333333333333,0.0,31.666666666666668,6.387889133333334,Karnataka,0.7952589408369366,0.04798220311688283,0.12367645950306552,1.0,0.9760088984415586,0,1,🟢 High Performance,4.0,Maintain + share best practices,-3.2935045551355357,7.999833081800311
