state,district,month,enrol_0_17,enrol_18_plus,enrol_total,enrol_total_per_day,enrol_pincodes,enrol_valid_pins,demo_0_17,demo_18_plus,demo_total,demo_total_per_day,demo_pincodes,bio_0_17,bio_18_plus,bio_total,bio_total_per_day,bio_pincodes,date,update_lag_index,demo_volatility,cis,bio_share,enrol_0_17_lag_5y,mbu_lag,enrol_momentum,service_pressure,adult_child_ratio,bio_quality_score,spatial_coverage,coverage_gap,update_velocity,cluster,district_cluster,anomaly_score,is_anomaly,state_raw,district_raw,inclusion_score,child_enrollment_rate,adult_enrollment_rate,age_gap,age_equity_category,cis_quartile,vulnerability_score,vulnerability_level,baseline_child,baseline_adult,baseline_total,momentum,risk_score,priority_rank,risk_category
Andhra Pradesh,Ananthapuramu,2025-12,627.0,2.0,629.0,0.050913837,87.0,383.0,1853.0,7714.0,9567.0,0.14859223,95.0,5008.0,2574.0,7582.0,0.13337363,94.0,2025-12-01,27.221,2436.657,0.253,0.442,627.0,7.975,-0.354,61.91,3.11,12.035,92.0,1.735,0.28,1,1,0.1572753309226058,0,Andhra Pradesh,Ananthapuramu,0.0,0.25272067714631197,0.0002591680704937152,-0.25246150907581827,Child-Favored,Q1 (Worst),38.21233368532207,Moderate,353.0,1.1111111111111112,354.1111111111111,0.294,100.0,47,🔴 CRITICAL
Uttar Pradesh,Bahraich,2025-12,2193.0,52.0,2245.0,0.34103775,23.0,212.0,2555.0,36011.0,38566.0,1.9082055,25.0,17380.0,8539.0,25919.0,1.6586707,25.0,2025-12-01,28.711,12837.006,0.462,0.402,2193.0,7.922,-0.695,871.42,7.594,11.54,24.0,0.786,3.57,0,0,0.0126917347891073,0,Uttar Pradesh,Bahraich,0.0,0.46178142766898295,0.0014418811002661935,-0.46033954656871673,Child-Favored,Q3 (Medium),32.08953537486801,Moderate,4114.888888888889,256.0,4370.888888888889,0.18077777777777781,100.0,48,🔴 CRITICAL
Uttar Pradesh,Bagpat,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.03,3.0,1.0,3.0,4.0,0.03,1.0,2025-12-01,8.0,1.1547005,0.0,0.444,0.0,1.0,0.0,1.6,0.667,4.0,1.0,-0.857,0.06,0,0,0.2088014320604918,0,Uttar Pradesh,Bagpat,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),87.39343189017951,Critical,0.25,0.0,0.25,0.0,100.0,49,🔴 CRITICAL
Uttar Pradesh,Baghpat,2025-12,860.0,4.0,864.0,0.1953521,16.0,142.0,955.0,10042.0,10997.0,0.74508405,20.0,3761.0,2716.0,6477.0,0.57822716,18.0,2025-12-01,20.201,3199.7476,0.474,0.371,860.0,4.368,-0.627,317.71,5.532,7.488,18.0,0.357,1.32,3,3,0.17070275382455,0,Uttar Pradesh,Baghpat,0.0,0.473568281938326,0.0003981287946650742,-0.47317015314366095,Child-Favored,Q3 (Medium),39.79994720168955,Moderate,607.7272727272727,14.0,621.7272727272727,0.28363636363636363,100.0,50,🔴 CRITICAL
Uttarakhand,Bageshwar,2025-12,109.0,1.0,110.0,0.054126985,12.0,63.0,181.0,1495.0,1676.0,0.16014881,14.0,1690.0,1787.0,3477.0,0.3611613,15.0,2025-12-01,46.423,566.25433,0.375,0.675,109.0,15.364,-0.544,122.69,5.141,31.324,14.0,0.154,0.52,0,0,0.1841949386357004,0,Uttarakhand,Bageshwar,0.0,0.3745704467353952,0.0006680026720106881,-0.3739024440633845,Child-Favored,Q2 (Low),49.64063357972545,Moderate,82.22222222222223,0.2222222222222222,82.44444444444444,0.2728888888888889,100.0,51,🔴 CRITICAL
Karnataka,Bagalkot,2025-12,47.0,0.0,47.0,0.045,13.0,32.0,27.0,307.0,334.0,0.06402439,16.0,98.0,235.0,333.0,0.0655,18.0,2025-12-01,13.896,49.54123,0.627,0.499,47.0,2.042,-0.447,13.9,4.093,6.938,16.0,-0.105,0.13,0,0,0.1949430140638192,0,Karnataka,Bagalkot *,0.0,0.6266666666666667,0.0,-0.6266666666666667,Child-Favored,Q4 (Best),41.190211193241815,Moderate,405.94444444444446,4.666666666666667,410.6111111111111,0.2952222222222222,100.0,52,🔴 CRITICAL
Karnataka,Bagalkot,2025-12,1869.0,13.0,1882.0,0.18751553,38.0,322.0,1992.0,7552.0,9544.0,0.3236421,38.0,4762.0,3955.0,8717.0,0.3291911,38.0,2025-12-01,9.698,1960.2339,0.484,0.477,1869.0,2.547,-0.239,158.79,1.959,4.629,38.0,1.053,0.65,2,2,0.1578162901348327,0,Karnataka,Bagalkot,0.0,0.483946141895391,0.001718213058419244,-0.48222792883697174,Child-Favored,Q3 (Medium),26.107222808870116,Moderate,405.94444444444446,4.666666666666667,410.6111111111111,0.2952222222222222,100.0,53,🔴 CRITICAL
Jammu and Kashmir,Badgam,2025-12,479.0,1.0,480.0,0.23692308,8.0,65.0,258.0,3077.0,3335.0,0.4735683,11.0,748.0,1238.0,1986.0,0.34928963,13.0,2025-12-01,11.062,1670.72,0.649,0.373,479.0,1.558,1.0,161.24,4.171,4.129,11.0,1.0,0.82,0,0,0.2021032659353572,0,Jammu and Kashmir,Badgam,0.0,0.6490514905149052,0.0003247807729782397,-0.6487267097419269,Child-Favored,Q4 (Best),17.900432946145724,Low,143.53846153846155,0.07692307692307693,143.6153846153846,0.15415384615384614,100.0,54,🔴 CRITICAL
Uttar Pradesh,Azamgarh,2025-12,2346.0,35.0,2381.0,0.17508009,48.0,437.0,2842.0,32200.0,35042.0,0.87539893,51.0,11436.0,11115.0,22551.0,0.67579925,52.0,2025-12-01,24.178,9322.697,0.452,0.392,2346.0,4.873,-0.605,378.9,6.212,9.467,50.0,2.643,1.55,2,2,0.0343900226451568,0,Uttar Pradesh,Azamgarh,0.0,0.4521102331855849,0.0010857426479712123,-0.4510244905376137,Child-Favored,Q3 (Medium),28.165934530095036,Moderate,2254.8888888888887,31.0,2285.8888888888887,0.389,100.0,55,🔴 CRITICAL
Uttar Pradesh,Ayodhya,2025-12,139.0,0.0,139.0,0.041764706,33.0,102.0,349.0,3347.0,3696.0,0.14998737,37.0,591.0,495.0,1086.0,0.071995795,35.0,2025-12-01,34.157,1146.6265,0.284,0.227,139.0,4.221,-0.66,45.11,6.845,7.757,35.0,1.571,0.22,0,0,0.1767705242512423,0,Uttar Pradesh,Ayodhya,0.0,0.2842535787321063,0.0,-0.2842535787321063,Child-Favored,Q1 (Worst),36.882059134107706,Moderate,184.55555555555554,3.5555555555555554,188.11111111111111,0.30866666666666664,100.0,56,🔴 CRITICAL
Bihar,Aurangabad(bh),2025-12,17.0,0.0,17.0,0.04,7.0,13.0,11.0,177.0,188.0,0.05290909,15.0,15.0,64.0,79.0,0.05255319,12.0,2025-12-01,14.833,43.362812,0.586,0.295,17.0,0.833,-0.553,7.63,6.103,4.389,11.0,-0.143,0.11,0,0,0.1999012734539236,0,Bihar,Aurangabad(bh),0.0,0.5862068965517241,0.0,-0.5862068965517241,Child-Favored,Q4 (Best),44.0298944033791,Moderate,26.25,0.0,26.25,-0.13825,100.0,57,🔴 CRITICAL
Maharashtra,Aurangabad,2025-12,2241.0,0.0,2241.0,0.19818182,38.0,363.0,1905.0,25186.0,27091.0,0.7828764,48.0,15593.0,20898.0,36491.0,1.1985337,49.0,2025-12-01,28.36,19836.951,0.54,0.574,2241.0,6.955,-0.214,467.51,6.073,16.276,45.0,1.19,1.98,2,2,0.028198731354082,0,Maharashtra,Aurangabad,0.0,0.5403906438389197,0.0,-0.5403906438389197,Child-Favored,Q4 (Best),23.89841605068638,Low,1519.1666666666667,12.11111111111111,1531.2777777777778,0.049,100.0,58,🔴 CRITICAL
Bihar,Aurangabad,2025-12,1888.0,36.0,1924.0,0.2526939,29.0,245.0,2429.0,19259.0,21688.0,0.87859297,29.0,5162.0,6175.0,11337.0,0.59042,30.0,2025-12-01,17.156,21718.928,0.437,0.343,1888.0,2.733,-0.103,371.07,4.469,5.889,29.0,1.143,1.47,2,2,0.1214491884485297,0,Bihar,Aurangabad,0.0,0.43723946271421954,0.0018656716417910447,-0.4353737910724285,Child-Favored,Q3 (Medium),28.693484688489967,Moderate,1519.1666666666667,12.11111111111111,1531.2777777777778,0.049,100.0,59,🔴 CRITICAL
Uttar Pradesh,Auraiya,2025-12,633.0,11.0,644.0,0.1550376,17.0,133.0,896.0,9520.0,10416.0,0.7383077,18.0,4085.0,2802.0,6887.0,0.60495913,18.0,2025-12-01,26.826,2841.3557,0.414,0.398,633.0,6.443,-0.568,320.43,6.229,10.678,18.0,0.357,1.34,2,2,0.1617409193293838,0,Uttar Pradesh,Auraiya,0.0,0.4137254901960784,0.0011540075535039866,-0.4125714826425744,Child-Favored,Q2 (Low),43.00982048574446,Moderate,371.6,1.7,373.3,0.2432,100.0,60,🔴 CRITICAL
Madhya Pradesh,Ashok Nagar,2025-12,783.0,18.0,801.0,0.37391305,9.0,69.0,758.0,4620.0,5378.0,0.7914155,11.0,2718.0,3161.0,5879.0,1.0245945,11.0,2025-12-01,14.036,1482.2498,0.508,0.522,783.0,3.467,-0.627,351.78,3.008,7.33,10.0,0.1,1.82,3,3,0.1849876399133339,0,Madhya Pradesh,Ashok Nagar,0.0,0.5077821011673151,0.0038801465833153696,-0.5039019545839998,Child-Favored,Q3 (Medium),43.04464625131996,Moderate,556.7777777777778,18.555555555555557,575.3333333333334,0.15255555555555556,100.0,61,🔴 CRITICAL
Rajasthan,Balotra,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,23.0,401.0,424.0,0.06403846,14.0,0.0,6.0,6.0,0.03,5.0,2025-12-01,430.0,243.95184,0.0,0.014,0.0,0.0,0.0,21.5,16.708,6.0,6.0,-0.562,0.09,0,0,0.191906612294537,0,Rajasthan,Balotra,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),94.86196409714888,Critical,0.5,0.0,0.5,0.0,100.0,62,🔴 CRITICAL
Chhattisgarh,Baloda Bazar,2025-12,807.0,0.0,807.0,0.15295859,18.0,169.0,2361.0,21386.0,23747.0,1.4506629,31.0,19091.0,9307.0,28398.0,2.004223,29.0,2025-12-01,64.536,6805.198,0.255,0.545,807.0,23.627,-0.427,660.06,6.749,35.146,26.0,3.5,3.45,1,1,0.0342076067056343,0,Chhattisgarh,Baloda Bazar,0.0,0.25465446513095613,0.0,-0.25465446513095613,Child-Favored,Q1 (Worst),39.29443505807814,Moderate,545.6666666666666,3.6666666666666665,549.3333333333334,0.28588888888888886,100.0,63,🔴 CRITICAL
Chhattisgarh,Balod,2025-12,350.0,0.0,350.0,0.12539326,11.0,89.0,1183.0,8016.0,9199.0,1.0021622,22.0,11562.0,6033.0,17595.0,2.2434387,18.0,2025-12-01,76.336,2708.869,0.228,0.657,350.0,32.94,-0.343,515.27,5.226,50.128,17.0,2.0,3.25,2,2,0.1111831108632397,0,Chhattisgarh,Balod,0.0,0.22816166883963493,0.0,-0.22816166883963493,Child-Favored,Q1 (Worst),41.01824709609293,Moderate,186.0,0.4444444444444444,186.44444444444446,0.2952222222222222,100.0,64,🔴 CRITICAL
Uttar Pradesh,Ballia,2025-12,1635.0,5.0,1640.0,0.14883852,39.0,353.0,2340.0,20475.0,22815.0,0.6806198,39.0,7365.0,6576.0,13941.0,0.5268699,39.0,2025-12-01,22.399,5234.241,0.411,0.379,1635.0,4.502,-0.537,311.49,5.151,8.495,39.0,1.857,1.21,1,1,0.1098179421279182,0,Uttar Pradesh,Ballia,0.0,0.41121730382293764,0.00024412870465309312,-0.4109731751182846,Child-Favored,Q2 (Low),30.159577613516365,Moderate,1104.3333333333333,4.111111111111111,1108.4444444444443,0.27366666666666667,100.0,65,🔴 CRITICAL
Karnataka,Ballari,2025-12,562.0,10.0,572.0,0.0821267,43.0,221.0,567.0,3012.0,3579.0,0.14118372,45.0,3788.0,1314.0,5102.0,0.19385798,47.0,2025-12-01,15.15,989.639,0.497,0.588,562.0,6.728,-0.445,63.83,2.674,8.904,45.0,1.421,0.34,3,3,0.2022885791714208,0,Karnataka,Ballari,0.0,0.49734513274336284,0.0033079722130334105,-0.4940371605303294,Child-Favored,Q3 (Medium),25.629936642027456,Moderate,301.8888888888889,7.111111111111111,309.0,0.2838888888888889,100.0,66,🔴 CRITICAL
Odisha,Baleswar,2025-12,891.0,1.0,892.0,0.07639566,49.0,369.0,1762.0,5980.0,7742.0,0.19601889,53.0,7774.0,3556.0,11330.0,0.31963223,52.0,2025-12-01,21.357,4213.4585,0.336,0.594,891.0,8.715,1.0,123.05,2.254,12.688,51.0,3.0,0.52,3,3,0.1669128830492708,0,Odisha,Baleswar,0.0,0.3357196684250188,0.00016716817118020728,-0.3355525002538386,Child-Favored,Q2 (Low),33.87656810982048,Moderate,462.61538461538464,0.3076923076923077,462.9230769230769,0.07707692307692307,100.0,67,🔴 CRITICAL
Odisha,Baleshwar,2025-12,62.0,0.0,62.0,0.035283018,24.0,53.0,66.0,513.0,579.0,0.046771653,44.0,153.0,394.0,547.0,0.051896024,41.0,2025-12-01,17.873,1177.863,0.481,0.485,62.0,2.429,-0.65,10.24,3.977,8.683,36.0,6.4,0.1,0,0,0.2029152564952402,0,Orissa,Baleshwar,0.0,0.4806201550387597,0.0,-0.4806201550387597,Child-Favored,Q3 (Medium),26.51619852164731,Moderate,68.27777777777777,0.0,68.27777777777777,0.07611111111111112,100.0,68,🔴 CRITICAL
Odisha,Baleshwar,2025-12,118.0,0.0,118.0,0.036804125,42.0,97.0,204.0,2375.0,2579.0,0.07671684,59.0,645.0,1775.0,2420.0,0.08632584,57.0,2025-12-01,42.008,1137.9775,0.365,0.484,118.0,5.42,0.216,31.44,7.353,20.336,53.0,3.154,0.16,0,0,0.1785968762131232,0,Odisha,Baleshwar,0.0,0.3653250773993808,0.0,-0.3653250773993808,Child-Favored,Q2 (Low),33.08077085533263,Moderate,68.27777777777777,0.0,68.27777777777777,0.07611111111111112,100.0,69,🔴 CRITICAL
Odisha,Balangir,2025-12,74.0,0.0,74.0,0.044705883,20.0,51.0,108.0,1469.0,1577.0,0.11028509,25.0,275.0,866.0,1141.0,0.10122563,26.0,2025-12-01,36.24,3374.8276,0.404,0.42,74.0,3.667,-0.921,37.75,8.027,15.213,24.0,4.0,0.21,3,3,0.1858400071167245,0,Orissa,Balangir,0.0,0.40437158469945356,0.0,-0.40437158469945356,Child-Favored,Q2 (Low),30.948046462513197,Moderate,295.4736842105263,2.9473684210526314,298.42105263157896,0.11505263157894736,100.0,70,🔴 CRITICAL
Odisha,Balangir,2025-12,1047.0,1.0,1048.0,0.13432,29.0,250.0,1090.0,6055.0,7145.0,0.3139154,31.0,5264.0,3389.0,8653.0,0.43445483,31.0,2025-12-01,15.06,3130.1213,0.49,0.548,1047.0,5.023,1.0,171.72,2.833,8.249,30.0,1.385,0.75,3,3,0.1856783168632775,0,Odisha,Balangir,0.0,0.48971000935453696,0.0001650982334489021,-0.48954491112108806,Child-Favored,Q3 (Medium),25.977085533262933,Moderate,295.4736842105263,2.9473684210526314,298.42105263157896,0.11505263157894736,100.0,71,🔴 CRITICAL
Madhya Pradesh,Balaghat,2025-12,1313.0,7.0,1320.0,0.2121,22.0,200.0,1398.0,6468.0,7866.0,0.44653168,25.0,18740.0,3874.0,22614.0,1.4217154,23.0,2025-12-01,23.073,2147.0283,0.484,0.742,1313.0,14.262,-0.374,429.3,2.388,17.119,23.0,1.4,1.87,1,1,0.1265465194502836,0,Madhya Pradesh,Balaghat,0.0,0.48414454277286134,0.0010809141445336627,-0.4830636286283277,Child-Favored,Q3 (Medium),26.53092925026399,Moderate,753.0,3.111111111111111,756.1111111111111,0.40288888888888885,100.0,72,🔴 CRITICAL
Assam,Baksa,2025-12,396.0,13.0,409.0,0.09437956,20.0,137.0,369.0,4617.0,4986.0,0.29088768,23.0,1355.0,985.0,2340.0,0.19773684,24.0,2025-12-01,17.868,1589.9309,0.517,0.319,396.0,3.413,-0.423,107.74,6.044,5.707,22.0,1.091,0.49,0,0,0.1970808633342124,0,Assam,Baksa,0.0,0.5169712793733682,0.0028071690779529258,-0.5141641102954152,Child-Favored,Q3 (Medium),24.716040126715942,Low,366.55555555555554,44.44444444444444,411.0,0.23877777777777778,100.0,73,🔴 CRITICAL
Assam,Bajali,2025-12,5.0,0.0,5.0,0.0375,4.0,4.0,22.0,335.0,357.0,0.070503145,11.0,3.0,5.0,8.0,0.03,6.0,2025-12-01,60.833,138.3522,0.179,0.022,5.0,0.5,-0.583,16.59,11.964,1.333,7.0,-0.273,0.1,0,0,0.1800607988366356,0,Assam,Bajali,0.0,0.17857142857142858,0.0,-0.17857142857142858,Child-Favored,Q1 (Worst),68.43712777191129,High,6.75,0.5,7.25,-0.14575,100.0,74,🔴 CRITICAL
Uttar Pradesh,Barabanki,2025-12,86.0,0.0,86.0,0.0532,16.0,50.0,44.0,1699.0,1743.0,0.1664881,24.0,113.0,755.0,868.0,0.11011952,21.0,2025-12-01,30.011,559.86786,0.656,0.332,86.0,1.299,-0.681,42.11,12.969,9.977,20.0,0.5,0.28,0,0,0.183145701610197,0,Uttar Pradesh,Barabanki,0.0,0.6564885496183206,0.0,-0.6564885496183206,Child-Favored,Q4 (Best),28.15071805702217,Moderate,258.1111111111111,5.777777777777778,263.8888888888889,0.15433333333333332,100.0,75,🔴 CRITICAL
Uttar Pradesh,Bara Banki,2025-12,1530.0,6.0,1536.0,0.14891239,40.0,331.0,1717.0,20925.0,22642.0,0.73902833,41.0,12706.0,7263.0,19969.0,0.7871516,41.0,2025-12-01,27.723,7113.6157,0.471,0.469,1530.0,8.299,-0.575,346.43,6.444,12.992,41.0,2.0,1.53,1,1,0.0852119168853103,0,Uttar Pradesh,Bara Banki,0.0,0.4710591133004926,0.0002866424613032677,-0.4707724708391893,Child-Favored,Q3 (Medium),27.328236536430833,Moderate,999.3333333333334,10.222222222222221,1009.5555555555555,0.15833333333333333,100.0,76,🔴 CRITICAL
Andhra Pradesh,Bapatla,2025-12,113.0,5.0,118.0,0.038297873,39.0,94.0,389.0,2537.0,2926.0,0.090634145,56.0,699.0,298.0,997.0,0.056358695,53.0,2025-12-01,32.966,861.14825,0.225,0.254,113.0,6.132,-0.119,26.33,5.054,8.378,49.0,0.471,0.15,0,0,0.173420228071698,0,Andhra Pradesh,Bapatla,0.0,0.22465208747514911,0.001966181675186787,-0.22268590579996234,Child-Favored,Q1 (Worst),50.374329461457236,High,52.888888888888886,1.7777777777777777,54.666666666666664,0.3201111111111111,100.0,77,🔴 CRITICAL
Rajasthan,Banswara,2025-12,1264.0,6.0,1270.0,0.24590361,18.0,166.0,1237.0,11961.0,13198.0,0.90194917,19.0,6002.0,5476.0,11478.0,0.87931114,19.0,2025-12-01,19.415,3788.0881,0.505,0.465,1264.0,4.745,-0.606,432.91,4.783,9.031,19.0,0.25,1.78,2,2,0.1559176339190032,0,Rajasthan,Banswara,0.0,0.5051958433253397,0.000501336898395722,-0.504694506426944,Child-Favored,Q3 (Medium),40.365047518479415,Moderate,803.6666666666666,3.3333333333333335,807.0,0.266,100.0,78,🔴 CRITICAL
West Bengal,Bankura,2025-12,1646.0,104.0,1750.0,0.12873273,65.0,434.0,2128.0,21916.0,24044.0,0.4315376,82.0,5943.0,6610.0,12553.0,0.29398108,76.0,2025-12-01,20.901,10579.495,0.436,0.343,1646.0,3.608,-0.542,163.38,5.833,7.169,74.0,3.412,0.73,2,2,0.109739959320761,0,West Bengal,Bankura,0.0,0.4360264900662252,0.004722764633758685,-0.4313037254324665,Child-Favored,Q3 (Medium),28.862122492080257,Moderate,1245.0,16.666666666666668,1261.6666666666667,0.27311111111111114,100.0,79,🔴 CRITICAL
Bihar,Banka,2025-12,2099.0,3.0,2102.0,0.30913243,27.0,219.0,1710.0,18022.0,19732.0,0.85066843,33.0,5552.0,5795.0,11347.0,0.6035644,37.0,2025-12-01,14.778,4593.4067,0.551,0.365,2099.0,2.644,-0.248,317.13,4.731,5.396,32.0,1.357,1.45,2,2,0.1355716095720061,0,Bihar,Banka,0.0,0.5509186351706037,0.00016642627316098969,-0.5507522088974427,Child-Favored,Q4 (Best),22.918152059134105,Low,1221.6666666666667,8.777777777777779,1230.4444444444443,0.528,100.0,80,🔴 CRITICAL
Karnataka,Bangalore Rural,2025-12,627.0,2.0,629.0,0.16282257,19.0,124.0,720.0,6286.0,7006.0,0.48976138,26.0,3248.0,2530.0,5778.0,0.5173889,25.0,2025-12-01,20.292,1776.1234,0.465,0.452,627.0,5.172,-0.043,180.06,4.665,9.171,23.0,0.263,1.01,3,3,0.1914862883347036,0,Karnataka,Bangalore Rural,0.0,0.46513353115727,0.0003180155827635554,-0.46481551557450645,Child-Favored,Q3 (Medium),42.13282998944033,Moderate,279.77777777777777,14.0,293.77777777777777,0.32855555555555555,100.0,81,🔴 CRITICAL
Karnataka,Bangalore,2025-12,1466.0,1.0,1467.0,0.07801681,107.0,595.0,1045.0,13412.0,14457.0,0.18241853,115.0,6707.0,14628.0,21335.0,0.29061335,115.0,2025-12-01,24.381,3191.9707,0.584,0.596,1466.0,4.572,-0.272,105.89,5.34,14.533,112.0,4.947,0.47,1,1,0.1123030736630842,0,Karnataka,Bangalore,0.0,0.5835987261146497,7.45489786789921e-05,-0.5835241771359707,Child-Favored,Q4 (Best),21.572365364308343,Low,779.1111111111111,0.4444444444444444,779.5555555555555,0.3031111111111111,100.0,82,🔴 CRITICAL
Jammu and Kashmir,Bandipore,2025-12,327.0,2.0,329.0,0.25756097,5.0,41.0,496.0,2355.0,2851.0,0.67580885,5.0,2551.0,1001.0,3552.0,0.9875,5.0,2025-12-01,19.403,832.01105,0.397,0.555,327.0,7.777,-0.299,400.19,2.86,10.764,5.0,0.0,1.66,0,0,0.1851721574515987,0,Jammu and Kashmir,Bandipore,0.0,0.39684466019417475,0.0008481764206955047,-0.39599648377347924,Child-Favored,Q2 (Low),50.76466737064413,High,177.33333333333334,4.777777777777778,182.11111111111111,0.3001111111111111,100.0,83,🔴 CRITICAL
Uttar Pradesh,Banda,2025-12,933.0,15.0,948.0,0.27223215,13.0,112.0,975.0,14305.0,15280.0,1.5496227,19.0,5915.0,4940.0,10855.0,1.2729818,17.0,2025-12-01,27.54,4822.503,0.489,0.415,933.0,6.333,-0.615,522.7,7.501,11.438,16.0,0.214,2.82,0,0,0.1510783065543511,0,Uttar Pradesh,Banda,0.0,0.48873755893137766,0.0010474128901613016,-0.48769014604121635,Child-Favored,Q3 (Medium),42.14243928194298,Moderate,1154.2222222222222,22.555555555555557,1176.7777777777778,0.2376666666666667,100.0,84,🔴 CRITICAL
Gujarat,Banaskantha,2025-12,2511.0,75.0,2586.0,0.30272728,27.0,275.0,1812.0,16737.0,18549.0,0.7810313,28.0,13002.0,10863.0,23865.0,1.1735061,28.0,2025-12-01,16.395,6644.27,0.581,0.563,2511.0,5.176,-0.46,504.93,3.888,9.225,28.0,0.706,1.95,2,2,0.0837358283540925,0,Gujarat,Banaskantha,0.0,0.5807123034227567,0.004460833878546363,-0.5762514695442104,Child-Favored,Q4 (Best),27.349376979936647,Moderate,1747.2222222222222,181.66666666666666,1928.888888888889,0.1711111111111111,100.0,85,🔴 CRITICAL
Gujarat,Banas Kantha,2025-12,27.0,0.0,27.0,0.046666667,6.0,18.0,4.0,181.0,185.0,0.066022724,16.0,16.0,157.0,173.0,0.0698718,15.0,2025-12-01,12.786,66.605804,0.844,0.482,27.0,0.571,-0.571,9.42,5.656,6.179,12.0,-0.235,0.14,0,0,0.1891031378076156,0,Gujarat,Banas Kantha,0.0,0.84375,0.0,-0.84375,Child-Favored,Q4 (Best),32.90504751847941,Moderate,1816.5714285714287,111.71428571428571,1928.2857142857142,-0.497,100.0,86,🔴 CRITICAL
Uttar Pradesh,Balrampur,2025-12,1653.0,25.0,1678.0,0.36308724,14.0,149.0,1358.0,20971.0,22329.0,1.8757292,16.0,9230.0,6426.0,15656.0,1.5731776,17.0,2025-12-01,22.624,6315.885,0.549,0.412,1653.0,5.58,0.586,791.35,6.971,9.325,16.0,0.214,3.45,3,3,0.0929547954937086,0,Uttar Pradesh,Balrampur,0.0,0.548804780876494,0.001190646282802305,-0.5476141345936917,Child-Favored,Q4 (Best),38.98670538542767,Moderate,1011.6111111111111,16.944444444444443,1028.5555555555557,0.22599999999999998,100.0,87,🔴 CRITICAL
Chhattisgarh,Balrampur,2025-12,698.0,1.0,699.0,0.27728394,7.0,81.0,684.0,9330.0,10014.0,1.545598,8.0,8097.0,3645.0,11742.0,2.0699453,9.0,2025-12-01,31.08,4102.686,0.505,0.54,698.0,11.584,-0.629,870.24,6.747,16.774,8.0,0.5,3.62,3,3,0.1309113319559708,0,Chhattisgarh,Balrampur,0.0,0.5046999276934201,0.00010715816545220746,-0.5045927695279678,Child-Favored,Q3 (Medium),35.73458289334741,Moderate,1011.6111111111111,16.944444444444443,1028.5555555555557,0.22599999999999998,100.0,88,🔴 CRITICAL
Punjab,Bathinda,2025-12,404.0,1.0,405.0,0.11243478,19.0,115.0,353.0,6829.0,7182.0,0.44767892,22.0,7135.0,5106.0,12241.0,0.87336284,21.0,2025-12-01,47.84,1006.65405,0.533,0.63,404.0,17.617,-0.624,308.3,9.011,30.15,21.0,0.833,1.32,2,2,0.1585760745353577,0,Punjab,Bathinda,0.0,0.5329815303430079,0.00014639145073927682,-0.5328351388922686,Child-Favored,Q4 (Best),28.205522703273495,Moderate,298.44444444444446,2.0,300.44444444444446,0.264,100.0,89,🔴 CRITICAL
Uttar Pradesh,Basti,2025-12,1698.0,15.0,1713.0,0.22793388,27.0,242.0,1757.0,18561.0,20318.0,0.870093,37.0,8384.0,6171.0,14555.0,0.78078204,35.0,2025-12-01,20.346,5605.0044,0.491,0.417,1698.0,4.935,-0.475,348.73,5.375,8.492,33.0,1.429,1.65,2,2,0.1206049360668904,0,Uttar Pradesh,Basti,0.0,0.4913194444444444,0.0008074500726705066,-0.4905119943717739,Child-Favored,Q3 (Medium),26.09454065469905,Moderate,1115.4444444444443,8.88888888888889,1124.3333333333333,0.16944444444444443,100.0,90,🔴 CRITICAL
Chhattisgarh,Bastar,2025-12,2372.0,0.0,2372.0,0.7805102,12.0,98.0,3045.0,14701.0,17746.0,1.8168571,23.0,10714.0,9798.0,20512.0,2.2970834,24.0,2025-12-01,16.122,5162.236,0.438,0.536,2372.0,4.515,0.558,637.63,2.713,8.644,20.0,2.5,4.11,2,2,0.0825873387338665,0,Chhattisgarh,Bastar,0.0,0.4377999261720192,0.0,-0.4377999261720192,Child-Favored,Q3 (Medium),28.610728616684266,Moderate,733.5555555555555,0.6666666666666666,734.2222222222222,0.3953333333333333,100.0,91,🔴 CRITICAL
Madhya Pradesh,Barwani,2025-12,1648.0,53.0,1701.0,0.60955554,9.0,90.0,1242.0,7580.0,8822.0,1.0776894,11.0,4965.0,5102.0,10067.0,1.4760909,11.0,2025-12-01,11.098,2314.4185,0.57,0.533,1648.0,3.011,-0.534,590.28,2.64,5.915,10.0,0.1,2.55,3,3,0.1445632817425571,0,Madhya Pradesh,Barwani,0.0,0.5700449671393981,0.0069426250982446945,-0.5631023420411534,Child-Favored,Q4 (Best),39.851573389651534,Moderate,2350.6666666666665,74.11111111111111,2424.777777777778,0.046555555555555544,100.0,92,🔴 CRITICAL
Assam,Barpeta,2025-12,1066.0,7.0,1073.0,0.17266332,22.0,199.0,1086.0,14729.0,15815.0,0.81060416,23.0,5057.0,5212.0,10269.0,0.6557624,24.0,2025-12-01,24.287,4678.8125,0.495,0.394,1066.0,4.739,-0.71,372.63,6.844,9.561,23.0,1.182,1.47,0,0,0.1542128090516102,0,Assam,Barpeta,0.0,0.4951230840687413,0.0004749949107688132,-0.4946480891579725,Child-Favored,Q3 (Medium),26.019387539598732,Moderate,1539.0,59.111111111111114,1598.111111111111,0.24233333333333335,100.0,93,🔴 CRITICAL
